Product_Id,Rating,Review_Text,Helpfulness,B_Helpfulness
B007HJPBME,1,Last year may17th I purchased this memory card...before 1year completed ... it's corrupted..now it useless memory card..I'm not satisfied on this product,0,0
B007HJPBME,1,Samsung Evo SD card stopped working after 8 months. It seems Samsung service center won't help you if you purchased from Amazon.Feeling cheated :-(,0,0
B007HJPBME,5,"very good SD card , fast speed my data is safe now .water proof best resultmera SD card pani me 2 din gira rahafir  bi safe nikla awesome yaar .",0,0
B007HJPBME,1,PG9Z-XM5FNQ-YYL3WC sir I have discount coupon and I had give the order of 32 SD card Samsung sir I forget to the coupon discount so help what should I do,0,0
B007HJPBME,3,"I tested it using an app, although speed should have been at least 30mbps, actual performance was only 5mbps. I doubt if its genuine but how to confirm?",0,0
B007HJPBME,5,very fast data writing... 2.7gb memory transfered onto the card with in 1min 35 seconds...but i thnk this speed  is possible to only copetible devices..,0,0
B007HJPBME,4,"Good sd card, transfer speed was good.",1,1
B007HJPBME,3,till now working good but looking fake,1,1
B007HJPBME,5,best memory card and price is low than flipkart.com . i purchased more than rs 120000 from flipkart but now i say amazon price is lower than flipkart .,0,0
B007HJPBME,5,With this class 10 card memory writing and reading speed is super awesome didn't expect this good quality from samsung.  It even comes with an adapter.,0,0
B007HJPBME,5,Best price Best quality Good transfer rateI purchased this item since Jun 2015 and still having no problems and using in my micromax A106 mobile.,0,0
B007HJPBME,4,"Very good,SD card transfer speed very good of 30mbsRate is reasonableCons:-  adapter  should have been provided  along with this card",0,0
B007HJPBME,4,EXCELLENT PRODUCTgood product made by samsung. its read and write speed r suparab. its satisfy me a lot. also samsung give 10 years warranty its great,0,0
B007HJPBME,5,"Best in class memory card for multipurpose, high speed file transfer, secure, better running of apps, finally the best memory card in the price range.",0,0
B007HJPBME,2,"its ok,but not as promised speed. you can purchase it from  snapdeal.my friend purchesed same product from snapdeal it gives good speed than me.",0,0
B007HJPBME,5,"Very good product. Although it is a bit early to write a product review , but initial feel is very positive. On the service side, Amazon is excellent.",0,0
B007HJPBME,4,With quick delivery and in good packing. satisfied with the product as the speed is at lower side to my expectations but still happy with the product.,0,0
B007HJPBME,4,"Working good till now, found not issue speed is also good when used with card reader to transfer date. even in USB storage mode it gives 10 to 12 MB/s",0,0
B007HJPBME,5,good product from Samsung.after comparing on many sites I find it cheapest on Amazon.Good transfer speeds. good for camera or phone.,0,0
B007HJPBME,4,"4 stars for this item because the memory card I ordered turned out to be defective.5 stars for Amazon. They collected the defective card and provided the refund on the same day.After returning the first card, I ordered the same card again and it worked flawlessly. Good speed. Comes with a sd card adapter. And price is decent. Used it with my laptop using a card reader and Windows 7 and now it is set firmly into my Galaxy S5 working really well. Good buy.",2,1
B007HJPBME,5,I got this sd card in 2days by the post  it works very speed..normal sd cards work slowly but it works very fast...and igot this very cheap rate....,0,0
B007HJPBME,5,Data transfer is faster as its Class 10. Using EVO for cameras and Mobiles since 2009 without any trouble.Thanks Amazon for ur speedy delivery!,0,0
B007HJPBME,3,its not as good as the HP or Transcend is.sometimes its detected in phone while sometimes i need to restart my phone for the MC to be detected.,0,0
B007HJPBME,4,"Good work by amazon in delivering this product. Memory card working great but I'm not getting expected transfer speed but it's good,working smoothly.",0,0
B007HJPBME,4,Samsung product is overall good product . This memory is also very good product and working is very fast.So l  advices peoples must buy this product.,0,0
B007HJPBME,1,"I got this 16GB class 10 card for Rs. 259. It's a completely fake memory card; top class cheating. Data saved on memory card is lost on its own. Large size files suddenly turn into 0Kb size files. Or files may become ureadable/unaccesible. Ultimately you will have to delete those unusable files. WARNING: If you are going to buy this, I recommend that you read other reviews as well which clearly elaborate the difference between real and fake cards(with images)",2,1
B007HJPBME,4,"This classy card comes with a Samsung SD adopter. It's 100% genuine and works smoothly. Though I must say that the transfer speed is not much fast (as Sandisk) in mobile, but in PC, the speed is quite decent and fast. Nonetheless, you get a 64 GB Class 10 card, an SD adopter from a brand like Samsung and that too with an attractive price tag ! I bet you can't find a better deal. I loved it ! And by the way, the delivery was fast and excellent. I'm impressed !",2,1
B007HJPBME,1,Stopped working after 2 month of use.,1,1
B007HJPBME,2,after 4 months my sd card is damaged.,1,1
B007HJPBME,5,"Ultimate delivery,  original products",1,1
B007HJPBME,4,The product is nice but it gives 29GB,1,1
B007HJPBME,5,Excellent to product delivery service,1,1
B007HJPBME,4,"Very nice, this phone better than htc",1,1
B007HJPBME,1,Invalid serial number.Its a fake card,1,1
B007HJPBME,1,Not OK. Not able write / delete files,1,1
B007HJPBME,3,This card overheats every time when I open huge games. Even my friends have the same issue. Overheating never happened when I had no cards inserted.,0,0
B007HJPBME,1,"I wish I cant write Zero.Avoid Samsung memory cards, i found issue with both of my 16 & 32 gb cards.Difficult to claim warranty as well.",0,0
B007HJPBME,5,"very nice product as its from samsung a trusted brand, speed is somewhat less then described, mine is 10 Mb/s, but its not really bad and its enough",0,0
B007HJPBME,4,"Good but, many a times i had to format it to reuse, when used in card reader. I have not used it in mobile. Speed of read and write are as expected.",0,0
B007HJPBME,5,Its an again excellent product by Sandisk and superb delivery by Amazon right at your doorstep and thats too free delivery.Amazon is AMAZING!!,0,0
B007HJPBME,2,This memory card it's very low service and It has courupted anytime. I will format this memory card but this card is recourupted so I don't like it.,0,0
B007HJPBME,1,"I give it to 1 star coz, i was getting the sd card of name samsung as i order...bt nt match with colour, not work properly, can't delete any file...",0,0
B007HJPBME,5,Working fine with computer but it do not have fat  32 which do not support my redmi note.Now I have only option that I can use it as pendrive.,0,0
B007HJPBME,5,The memory card works fine on my phone and anyone looking to buy a memory card buy this one one and ignore sandisk as samsung offers a higher speed.,0,0
B007HJPBME,5,"got delievery in time, thanks to amazon.card is extremely good in performancevery fast read and write speedrecomends to every one.",0,0
B007HJPBME,5,Awesome guys it is very good product it have amazing speed and adopter is also very useful for camera and guys I suggest you to go for this product,0,0
B007HJPBME,5,Works like a Gem. Awesome speed. 3 GB transferred within  2.5 mins. Really works smooth. & When you get it for below INR 500 just make a grab...!!!,0,0
B007HJPBME,5,really very good and best memory card phone working capablities are increase and photos open on gallery very fast and really best memory card go it,0,0
B007HJPBME,3,All Samsung products are same. Ok the product has no issue and running well got 14.8 gb of storage space writing speed of this card about 8-10 mbps,0,0
B007HJPBME,4,Nice product good copying speed durable and trustable brand what else you need with Micro sd card go for it great price to I got it in just rs 799.,0,0
B007HJPBME,4,"Guys, i got genuine samsung mmc with manufactured date of june 2015. Excellent packaging. No issues at all for 16gb. U get around 14.9gb available.",0,0
B007HJPBME,5,"Good product. Remember that SD Cards have data transfer based on class 4, 6 and 10. Prefer class 10 for high speed data transfer. This is class 10.",0,0
B007HJPBME,1,After some days of use its showing blank pics. All pics which i captured or recieved etc are showing blank. And all foles are showing corrupt file,0,0
B007HJPBME,4,worth able purchase16gb class10 memory card for 290rs onlywith 10 years Samsung brand warrantywhat else we can expect. must buy.,0,0
B007HJPBME,3,Speed is good. However the material quality is not good. It is not made up of Fiber material. It looks like SIM card and probably made up of paper,0,0
B007HJPBME,3,"The image contains arrow sign, but the card I received do not have an arrow after EVo. So is this card is original or fake. Can anyone let me know",0,0
B007HJPBME,5,thankx to amazonfor such a produthigh speed file transfertrusted certified product from samsungat low prize juat on amazon,0,0
B007HJPBME,5,Fast read and write speeds. works absolutely fine on any sd card reader. If an usb3.0 reader is provided with this product then it would be great.,0,0
B007HJPBME,5,Absolutely worth product for 300 bucks. i am using it for my HTC desire 826 dual. working flawlessly. recommended product buy it without any doubt,0,0
B007HJPBME,5,"Good, especially the write speeds are in the range 12-14 MB/sec. and read speeds are around 25-30 MB/sec. If you want hi-speed transfer go for it.",0,0
